letter_number,county,species,quantity,length,stock_date,source_year
BR-50,SUMMIT,Brookies,363,2.47,2020-07-31,2020
BR-50,SUMMIT,Brookies,345,2.79,2021-06-29,2021
BR-50,SUMMIT,Brookies,348,2.75,2022-06-27,2022
BR-50,SUMMIT,Brookies,351,2.68,2023-07-13,2023
BR-50,SUMMIT,Brookies,347,2.9,2024-07-02,2024
BR-50,SUMMIT,Brookies,350,3.01,2025-06-26,2025
BR-55,SUMMIT,Brookies,228,2.75,2006-07-07,2006
BR-55,SUMMIT,Brookies,230,2.79,2010-07-14,2010
BR-55,SUMMIT,Brookies,226,2.61,2013-07-02,2013
BR-55,SUMMIT,Brookies,230,2.29,2017-07-12,2017
BR-55,SUMMIT,Brookies,230,2.79,2021-06-29,2021
BR-55,SUMMIT,Brookies,230,3.01,2025-06-26,2025
D-14,DUCHESNE,Tigers,1352,2.94,2011-08-01,2011
D-14,DUCHESNE,Tigers,99,3.62,2016-07-14,2016
D-14,DUCHESNE,Tigers,95,2.65,2019-07-09,2019
D-14,DUCHESNE,Cutthroats,223,1.57,2022-09-23,2022
D-14,DUCHESNE,Cutthroats,196,1.48,2024-09-23,2024
D-19,DUCHESNE,Brookies,199,2.54,2002-06-24,2002
D-19,DUCHESNE,Brookies,600,3.47,2007-07-09,2007
D-19,DUCHESNE,Brookies,195,2.3,2012-06-25,2012
D-19,DUCHESNE,Brookies,293,2.29,2017-07-12,2017
D-19,DUCHESNE,Brookies,36,2.75,2022-06-27,2022
D-19,DUCHESNE,Brookies,39,2.68,2023-07-13,2023
D-19,DUCHESNE,Brookies,41,2.9,2024-07-02,2024
D-19,DUCHESNE,Brookies,40,3.01,2025-06-26,2025
D-20,DUCHESNE,Brookies,77,2.54,2002-06-24,2002
D-20,DUCHESNE,Brookies,82,2.48,2004-07-06,2004
D-20,DUCHESNE,Brookies,84,2.75,2006-07-07,2006
D-20,DUCHESNE,Brookies,80,2.92,2008-07-08,2008
D-20,DUCHESNE,Brookies,81,2.79,2010-07-08,2010
D-20,DUCHESNE,Brookies,65,2.3,2012-06-25,2012
D-20,DUCHESNE,Brookies,75,1.78,2014-07-07,2014
D-20,DUCHESNE,Brookies,74,2.16,2016-06-28,2016
D-20,DUCHESNE,Brookies,75,2.88,2018-06-27,2018
D-20,DUCHESNE,Brookies,50,2.47,2020-07-31,2020
D-20,DUCHESNE,Brookies,35,2.79,2021-06-29,2021
D-20,DUCHESNE,Brookies,36,2.75,2022-06-27,2022
D-20,DUCHESNE,Brookies,52,2.68,2023-07-13,2023
D-20,DUCHESNE,Brookies,41,2.9,2024-07-02,2024
D-20,DUCHESNE,Brookies,53,3.01,2025-06-26,2025
D-26,DUCHESNE,Brookies,403,2.62,2003-06-30,2003
D-26,DUCHESNE,Brookies,504,2.75,2006-07-07,2006
D-26,DUCHESNE,Brookies,500,2.71,2009-07-06,2009
D-26,DUCHESNE,Brookies,499,2.3,2012-06-25,2012
D-26,DUCHESNE,Brookies,210,2.29,2017-07-12,2017
D-26,DUCHESNE,Brookies,297,2.47,2020-07-31,2020
D-26,DUCHESNE,Brookies,299,2.68,2023-07-13,2023
D-33,WASATCH,Brookies,600,3.22,2007-07-09,2007
D-33,WASATCH,Brookies,603,2.68,2012-08-06,2012
D-33,WASATCH,Brookies,632,2.4,2014-06-19,2014
D-33,WASATCH,Brookies,601,2.16,2016-06-28,2016
D-33,WASATCH,Brookies,600,2.88,2018-06-26,2018
D-33,WASATCH,Brookies,608,2.97,2020-09-22,2020
D-33,WASATCH,Rainbows,476,9.63,2021-06-30,2021
D-33,WASATCH,Tigers,196,9.63,2021-06-30,2021
D-33,WASATCH,Rainbows,512,9.21,2022-06-02,2022
D-33,WASATCH,Tigers,549,9.36,2022-06-02,2022
D-33,WASATCH,Rainbows,508,11.26,2023-07-06,2023
D-33,WASATCH,Tigers,512,9.21,2023-07-06,2023
D-33,WASATCH,Rainbows,504,12.25,2024-06-19,2024
D-33,WASATCH,Tigers,544,9.21,2024-06-19,2024
D-33,WASATCH,Rainbows,504,10.14,2025-06-24,2025
D-33,WASATCH,Tigers,504,11.08,2025-06-24,2025
D-33,WASATCH,Rainbows,502,9.75,2026-06-16,2026
D-40,WASATCH,Brookies,900,2.75,2006-07-07,2006
D-40,WASATCH,Brookies,900,2.71,2009-07-06,2009
D-40,WASATCH,Brookies,890,2.3,2012-06-25,2012
D-40,WASATCH,Brookies,912,2.5,2015-07-01,2015
D-40,WASATCH,Brookies,900,2.88,2018-06-26,2018
D-40,WASATCH,Brookies,897,2.79,2021-06-29,2021
D-40,WASATCH,Brookies,897,2.68,2023-07-13,2023
D-45,Duchesne,Tigers,448,0.0,2010-01-01,2010
D-45,Duchesne,Tigers,450,0.0,2013-01-01,2013
DF-1,UINTAH,Brookies,707,2.34,2002-06-27,2002
DF-1,UINTAH,Brookies,697,2.65,2005-07-15,2005
DF-1,UINTAH,Brookies,704,2.88,2006-07-12,2006
DF-1,UINTAH,Brookies,696,3.06,2009-07-16,2009
DF-1,UINTAH,Brookies,694,2.3,2012-07-09,2012
DF-1,UINTAH,Brookies,705,2.61,2015-07-06,2015
DF-1,UINTAH,Brookies,704,2.88,2018-07-10,2018
DF-1,UINTAH,Brookies,701,3.32,2021-07-01,2021
DF-1,UINTAH,Brookies,699,2.93,2024-06-26,2024
DF-11,UINTAH,Brookies,255,2.34,2002-06-27,2002
DF-11,UINTAH,Brookies,255,2.65,2005-07-15,2005
DF-11,UINTAH,Brookies,243,2.6,2007-07-16,2007
DF-11,UINTAH,Brookies,253,2.89,2010-07-15,2010
DF-11,UINTAH,Brookies,258,2.61,2013-07-03,2013
DF-11,UINTAH,Brookies,314,2.06,2016-06-30,2016
DF-11,UINTAH,Brookies,195,2.68,2019-07-11,2019
DF-11,UINTAH,Brookies,253,3.62,2022-07-06,2022
DF-11,UINTAH,Brookies,251,3.4,2025-06-30,2025
DF-12,UINTAH,Brookies,373,2.34,2002-06-27,2002
DF-12,UINTAH,Brookies,375,2.65,2005-07-15,2005
DF-12,UINTAH,Brookies,374,3.06,2009-07-16,2009
DF-12,UINTAH,Brookies,371,2.61,2013-07-03,2013
DF-12,UINTAH,Brookies,388,2.53,2017-07-09,2017
DF-12,UINTAH,Brookies,374,3.32,2021-07-01,2021
DF-12,UINTAH,Brookies,376,3.4,2025-06-30,2025
DF-14,UINTAH,Brookies,777,2.65,2005-07-15,2005
DF-14,UINTAH,Brookies,783,3.06,2009-07-16,2009
DF-14,UINTAH,Brookies,790,2.61,2013-07-03,2013
DF-14,UINTAH,Brookies,791,2.53,2017-07-09,2017
DF-14,UINTAH,Brookies,2002,2.68,2019-07-11,2019
DF-14,UINTAH,Brookies,777,3.32,2021-07-01,2021
