dwr_name,water,area,unit,county,species,species_raw,quantity,length_in,stock_date,source_year,dup_index,dup_total,qa_flag
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Grayling,GRAYLING ARCTIC,510,3.25,2018-10-09,2018,1,1,
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Tigers,TIGER TROUT,251,11.25,2019-07-08,2019,1,1,
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Tigers,TIGER TROUT,676,10.12,2020-07-08,2020,1,1,
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Tigers,TIGER TROUT,267,9.89,2021-06-28,2021,1,1,
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Tigers,TIGER TROUT,256,8.74,2022-06-17,2022,1,1,
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Tigers,TIGER TROUT,256,9.49,2023-07-12,2023,1,1,
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Tigers,TIGER TROUT,250,9.66,2024-06-24,2024,1,1,
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Tigers,TIGER TROUT,250,10.35,2025-06-27,2025,1,1,
ROW L 8 GT,Row Lake 8,Griffin Top,Griffin Top,Garfield,Tigers,TIGER TROUT,257,10.73,2026-06-10,2026,1,1,
SAND CR,Sand Creek,Boulder Mountain,,Wayne,Cutthroats,CUTTHROAT,105,5.96,2014-09-30,2014,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6000,3.3,2002-05-14,2002,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Channel catfish,CHANNEL CATFISH,66667,5.0,2002-06-04,2002,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6007,3.14,2003-06-20,2003,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,1958,9.53,2003-09-30,2003,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6047,3.56,2004-04-28,2004,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,10005,3.32,2004-08-24,2004,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6007,5.39,2005-07-21,2005,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3011,6.08,2005-08-17,2005,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6093,5.03,2006-06-22,2006,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,4054,5.03,2006-06-22,2006,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5994,4.73,2007-06-12,2007,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,529,9.29,2007-06-22,2007,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,538,9.65,2007-07-03,2007,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,1233,5.85,2007-07-06,2007,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,1916,5.23,2007-07-06,2007,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,1234,5.85,2007-07-06,2007,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,488,9.35,2007-07-20,2007,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5040,4.74,2008-06-26,2008,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,338,10.63,2009-06-09,2009,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5017,4.21,2009-06-15,2009,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,10001,4.21,2009-06-15,2009,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,365,10.37,2009-06-22,2009,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,362,10.39,2009-07-07,2009,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,10287,1.96,2009-10-06,2009,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,224,9.0,2010-06-24,2010,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,638,10.08,2010-06-24,2010,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,8209,4.4,2010-07-06,2010,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5075,4.4,2010-07-06,2010,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5625,4.67,2010-07-08,2010,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,672,9.35,2010-07-08,2010,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,469,9.27,2010-07-20,2010,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,3588,4.26,2010-08-18,2010,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,10034,2.02,2010-09-21,2010,1,2,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,10034,2.02,2010-09-21,2010,2,2,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,687,10.96,2011-06-28,2011,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,10074,4.85,2011-07-18,2011,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5268,4.67,2011-07-19,2011,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,672,10.79,2011-07-19,2011,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,637,10.98,2011-08-09,2011,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,4914,5.16,2011-08-15,2011,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,2005,4.65,2011-08-29,2011,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,29150,2.83,2012-04-25,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,4531,2.5,2012-06-07,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,968,9.81,2012-06-11,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5820,3.72,2012-06-12,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,10670,3.72,2012-06-12,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,1032,10.99,2012-06-26,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,500,10.95,2012-07-11,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,999,10.56,2012-07-16,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,312,11.13,2012-08-08,2012,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,2014,4.47,2013-04-22,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,1229,10.23,2013-04-30,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,748,8.09,2013-05-14,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,10165,3.22,2013-05-20,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5122,3.22,2013-05-20,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,750,8.26,2013-06-04,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,4092,4.49,2013-07-08,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,708,9.31,2013-07-08,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,707,9.77,2013-08-06,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5800,2.7,2013-10-07,2013,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5046,3.93,2014-04-24,2014,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,10005,3.93,2014-04-24,2014,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,750,8.34,2014-05-13,2014,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,4035,3.83,2014-06-04,2014,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,751,8.21,2014-06-11,2014,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,752,8.73,2014-07-07,2014,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,763,9.38,2014-08-11,2014,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5261,4.17,2015-04-29,2015,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20218,4.08,2015-04-30,2015,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,998,8.58,2015-05-07,2015,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,10185,3.7,2015-05-26,2015,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,1029,9.54,2015-06-24,2015,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,999,9.55,2015-07-07,2015,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20166,4.83,2016-06-08,2016,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,1014,10.03,2016-06-16,2016,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,10080,3.9,2016-06-21,2016,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,4978,5.01,2016-06-22,2016,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,798,9.96,2016-06-29,2016,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,237,10.35,2016-06-29,2016,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,951,10.1,2016-07-12,2016,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,995,11.21,2017-06-06,2017,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,3927,4.12,2017-06-06,2017,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,6428,3.83,2017-06-06,2017,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20052,3.62,2017-06-07,2017,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5013,3.62,2017-06-07,2017,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,1007,10.35,2017-06-27,2017,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,994,10.39,2017-07-13,2017,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,10083,4.01,2018-05-18,2018,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,1496,10.88,2018-05-21,2018,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,4444,4.14,2018-06-11,2018,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5585,4.39,2018-06-11,2018,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,16911,4.39,2018-06-11,2018,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,1545,10.67,2018-06-18,2018,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,9951,3.0,2018-08-21,2018,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,24145,3.91,2019-06-04,2019,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,7902,3.91,2019-06-04,2019,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,20050,3.64,2019-07-10,2019,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20291,3.25,2020-04-20,2020,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5073,3.25,2020-04-20,2020,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,20015,3.2,2020-06-01,2020,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,8910,2.13,2020-09-16,2020,1,2,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,8910,2.13,2020-09-16,2020,2,2,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20534,4.3,2021-05-06,2021,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5090,4.3,2021-05-06,2021,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5136,3.45,2022-05-09,2022,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20544,3.45,2022-05-09,2022,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,24092,2.78,2022-05-31,2022,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,4023,2.2,2022-09-20,2022,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5150,2.95,2023-05-01,2023,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20600,2.95,2023-05-01,2023,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,20130,3.16,2023-06-21,2023,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5096,3.46,2024-05-14,2024,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20384,3.46,2024-05-14,2024,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,19993,3.18,2024-07-22,2024,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20160,3.08,2025-05-01,2025,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5040,3.08,2025-05-01,2025,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,4691,4.31,2025-05-27,2025,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,20001,2.86,2025-06-23,2025,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5015,3.28,2026-05-04,2026,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Browns,BROWN TROUT,20061,3.28,2026-05-06,2026,1,1,
SEVIER R,Sevier River,Southwest Garfield,,Garfield,Rainbows,RAINBOW,19992,4.45,2026-05-07,2026,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,1003,3.3,2002-05-14,2002,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3000,3.3,2002-05-14,2002,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6000,3.3,2002-05-14,2002,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5030,1.96,2002-10-07,2002,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,10098,1.96,2002-10-07,2002,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Rainbows,RAINBOW,4019,6.54,2003-06-09,2003,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,2999,3.14,2003-06-19,2003,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6000,3.14,2003-06-19,2003,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,1001,3.14,2003-06-20,2003,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,1958,9.53,2003-09-26,2003,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,1929,9.52,2003-10-09,2003,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,4999,1.95,2003-10-21,2003,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5002,1.95,2003-10-21,2003,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6023,4.7,2004-06-09,2004,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3011,4.7,2004-06-09,2004,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,2528,2.2,2004-10-18,2004,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,2528,2.2,2004-10-18,2004,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6009,5.51,2005-07-11,2005,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3004,5.51,2005-07-11,2005,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5475,1.9,2005-10-12,2005,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5475,1.9,2005-10-12,2005,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,2010,5.22,2006-06-21,2006,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3015,5.22,2006-06-21,2006,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,2997,4.73,2007-06-12,2007,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3024,4.73,2007-06-12,2007,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5074,1.53,2007-09-19,2007,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5073,1.53,2007-09-19,2007,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,2710,4.87,2008-06-24,2008,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,2710,4.87,2008-06-24,2008,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5040,2.01,2008-09-16,2008,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5040,2.01,2008-09-16,2008,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,6412,4.49,2009-06-23,2009,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5348,4.49,2009-06-23,2009,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5334,1.96,2009-10-05,2009,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5334,1.96,2009-10-05,2009,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5029,1.87,2009-10-06,2009,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3304,4.42,2010-07-07,2010,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5517,4.42,2010-07-07,2010,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,10263,2.09,2010-09-22,2010,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,10263,2.09,2010-09-22,2010,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3080,4.58,2011-07-11,2011,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5142,4.58,2011-07-11,2011,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,4970,1.6,2011-09-15,2011,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,4970,1.6,2011-09-15,2011,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3126,3.31,2012-05-29,2012,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5145,3.37,2012-05-29,2012,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5500,2.25,2012-09-10,2012,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5500,2.25,2012-09-10,2012,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5383,4.1,2013-06-13,2013,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3207,4.1,2013-06-13,2013,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,4962,2.26,2013-09-17,2013,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,4962,2.26,2013-09-17,2013,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5078,3.93,2014-04-23,2014,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3081,3.93,2014-04-23,2014,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5115,2.03,2014-09-15,2014,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5115,2.03,2014-09-15,2014,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3084,4.17,2015-04-28,2015,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5261,4.17,2015-04-28,2015,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5112,1.89,2015-09-08,2015,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5112,1.89,2015-09-08,2015,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5088,4.83,2016-06-06,2016,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3097,4.83,2016-06-06,2016,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5018,1.72,2016-09-12,2016,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5018,1.72,2016-09-12,2016,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5570,3.62,2017-06-08,2017,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3342,3.62,2017-06-08,2017,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5335,1.81,2017-09-10,2017,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5335,1.81,2017-09-10,2017,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3154,4.3,2018-06-19,2018,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5146,4.3,2018-06-19,2018,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5343,2.07,2018-09-11,2018,1,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5343,2.07,2018-09-11,2018,2,2,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Cutthroats,CUTTHROAT,5181,2.07,2018-09-13,2018,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Rainbows,RAINBOW,3318,4.7,2019-02-07,2019,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,5268,3.91,2019-06-03,2019,1,1,
"SEVIER R, E FK",Sevier River East Fork,Southwest Garfield,,Garfield,Browns,BROWN TROUT,3512,3.91,2019-06-03,2019,1,1,
